ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
44,0.0,0.0,0.0,0.0,1.0
45,0.0,0.0,0.0,0.0,1.0
46,0.365,0.01,0.04,0.08,0.505
47,0.162790697674,0.0,0.0,0.418604651163,0.418604651163
48,0.464260869565,0.0,0.01,0.407956521739,0.117782608696
49,1.0,0.0,0.0,0.0,0.0
50,0.095,0.0,0.78,0.02,0.105
51,0.153846153846,0.0,0.0,0.0,0.846153846154
52,0.316666666667,0.01,0.02,0.383333333333,0.27
53,0.93,0.0,0.0,0.01,0.06
54,0.121617647059,0.0,0.0,0.0,0.878382352941
55,0.0,0.0,0.0,0.0,1.0
56,0.333333333333,0.0,0.0,0.0,0.666666666667
57,0.244131868132,0.0,0.01,0.438139194139,0.307728937729
58,0.01,0.02,0.06,0.04,0.87
59,0.01,0.02,0.02,0.0,0.95
60,0.84,0.0,0.0,0.05,0.11
61,0.36,0.0,0.09,0.03,0.52
62,0.06,0.0,0.81,0.12,0.01
63,0.333333333333,0.0,0.0,0.333333333333,0.333333333333
64,0.05,0.0,0.01,0.0,0.94
65,0.0,0.0,0.0,0.0,1.0
66,0.881666666667,0.0,0.0,0.118333333333,0.0
67,0.949166666667,0.0,0.0,0.02,0.0308333333333
68,0.105,0.0,0.02,0.665,0.21
69,0.211782945736,0.0,0.02,0.53226873385,0.235948320413
70,0.0,0.05,0.04,0.06,0.85
71,0.01,0.0,0.0,0.01,0.98
72,1.0,0.0,0.0,0.0,0.0
73,0.02,0.04,0.08,0.01,0.85
74,0.134774011299,0.0,0.01,0.371881355932,0.483344632768
75,0.01,0.0,0.02,0.02,0.95
76,0.45,0.01,0.04,0.11,0.39
77,0.9,0.0,0.0,0.01,0.09
78,0.0,0.081875,0.888125,0.0,0.03
79,0.1575,0.0,0.01,0.6925,0.14
80,0.89,0.0,0.03,0.04,0.04
81,0.04,0.04,0.03,0.0,0.89
82,0.0,0.0807692307692,0.869230769231,0.0,0.05
83,0.763333333333,0.0,0.0,0.0883333333333,0.148333333333
84,0.0,0.0,0.0,0.0,1.0
85,0.08,0.0,0.84,0.08,0.0
86,0.21,0.03,0.07,0.05,0.64
87,0.0333333333333,0.01,0.07,0.33619047619,0.550476190476
88,0.244,0.0,0.04,0.394,0.322
89,0.04,0.01,0.09,0.06,0.8
90,1.0,0.0,0.0,0.0,0.0
91,0.07,0.0,0.14,0.15,0.64
92,0.03,0.0,0.1,0.14,0.73
93,0.856666666667,0.0,0.0,0.02,0.123333333333
94,0.036,0.02,0.92,0.024,0.0
95,0.0,0.0,0.0,0.0,1.0
96,0.9,0.0,0.0,0.09,0.01
97,0.0,0.0,0.0,0.0,1.0
98,0.0,0.0,0.0,0.0,1.0
99,0.428571428571,0.0,0.0,0.0,0.571428571429
100,0.0,0.0,0.0,1.0,0.0
101,0.729920634921,0.0,0.0,0.211825396825,0.058253968254
102,0.92,0.0,0.0,0.02,0.06
103,0.3375,0.0,0.0,0.40875,0.25375
104,0.236979591837,0.01,0.03,0.215755102041,0.507265306122
105,0.244444444444,0.0,0.0,0.111111111111,0.644444444444
106,1.0,0.0,0.0,0.0,0.0
107,0.155126315789,0.0,0.02,0.608389473684,0.216484210526
108,0.0133333333333,0.0,0.0,0.088,0.898666666667
109,0.933333333333,0.0,0.0,0.0333333333333,0.0333333333333
110,0.55,0.0,0.0,0.2,0.25
111,0.552666666667,0.0,0.0,0.350666666667,0.0966666666667
112,0.07,0.0,0.86,0.0,0.07
113,0.0,0.0,0.0,1.0,0.0
114,0.0938314176245,0.0,0.01,0.434329501916,0.46183908046
115,0.03,0.02,0.1,0.03,0.82
116,0.06,0.44,0.49,0.01,0.0
117,1.0,0.0,0.0,0.0,0.0
118,0.01,0.0,0.04,0.27,0.68
119,0.18,0.01,0.04,0.615,0.155
120,0.428666666667,0.0,0.03,0.155,0.386333333333
121,0.95,0.0,0.0,0.03,0.02
122,0.747171428571,0.0,0.01,0.00162857142857,0.2412
123,0.834543650794,0.0,0.02,0.0400793650794,0.105376984127
124,0.0,0.141538461538,0.818461538462,0.0,0.04
125,0.0,0.01,0.1,0.08,0.81
126,0.94,0.0,0.0,0.04,0.02
127,0.09,0.02,0.15,0.27,0.47
128,1.0,0.0,0.0,0.0,0.0
129,0.723713080169,0.0,0.0,0.256286919831,0.02
130,0.863987341772,0.01,0.02,0.0960126582278,0.01
131,0.245901639344,0.0,0.0,0.55737704918,0.196721311475
132,0.949367088608,0.0,0.0,0.0506329113924,0.0
133,0.661428571429,0.0,0.02,0.05,0.268571428571
134,0.444285714286,0.0,0.01,0.485714285714,0.06
135,0.395,0.01,0.04,0.381666666667,0.173333333333
136,0.583269230769,0.0,0.06,0.323397435897,0.0333333333333
137,0.635,0.0,0.01,0.172,0.183
138,0.0,0.0,0.0,0.0,1.0
139,0.333333333333,0.01,0.06,0.31,0.286666666667
140,0.43,0.0,0.01,0.0,0.56
141,0.37,0.0,0.03,0.31,0.29
142,0.25,0.0,0.0,0.0,0.75
143,0.0633333333333,0.0,0.02,0.24,0.676666666667
144,0.0708333333333,0.0,0.02,0.225833333333,0.683333333333
145,0.333333333333,0.0,0.0,0.333333333333,0.333333333333
146,0.0473291925466,0.0,0.03,0.497225672878,0.425445134576
147,0.665,0.0,0.01,0.285,0.04
148,0.095,0.0,0.0,0.905,0.0
149,0.0,0.0,0.0,0.0,1.0
150,0.111111111111,0.0,0.0,0.0,0.888888888889
151,0.5,0.0,0.0,0.0,0.5
152,0.02,0.0,0.05,0.06,0.87
153,0.925,0.0,0.0,0.03,0.045
154,0.025,0.0,0.01,0.22,0.745
155,1.0,0.0,0.0,0.0,0.0
156,1.0,0.0,0.0,0.0,0.0
157,0.196666666667,0.0,0.04,0.35,0.413333333333
158,0.11,0.02,0.17,0.01,0.69
159,0.162790697674,0.0,0.0,0.418604651163,0.418604651163
160,0.414090909091,0.01,0.01,0.350454545455,0.215454545455
161,0.454545454545,0.0,0.0,0.409090909091,0.136363636364
162,0.236979591837,0.01,0.03,0.215755102041,0.507265306122
163,0.0,0.1,0.05,0.14,0.71
164,0.96,0.01,0.0,0.0,0.03
165,0.0,0.0,0.0,0.857142857143,0.142857142857
166,0.876666666667,0.0,0.0,0.03,0.0933333333333
167,0.578846153846,0.0,0.02,0.336153846154,0.065
168,0.407,0.01,0.06,0.236,0.287
169,0.0,0.0,0.0,0.666666666667,0.333333333333
170,0.511666666667,0.01,0.02,0.11,0.348333333333
171,0.0,0.0,0.0,0.0,1.0
172,0.454545454545,0.0,0.0,0.409090909091,0.136363636364
173,0.45,0.0,0.02,0.5,0.03
174,0.0473291925466,0.0,0.03,0.497225672878,0.425445134576
175,0.381857142857,0.0,0.0,0.504714285714,0.113428571429
176,0.333333333333,0.0,0.0,0.0,0.666666666667
177,0.216,0.0,0.05,0.522,0.212
178,0.835,0.01,0.01,0.08,0.065
179,0.673333333333,0.0,0.0,0.04,0.286666666667
180,0.04,0.0,0.09,0.12,0.75
181,0.03,0.02,0.01,0.03,0.91
182,0.71,0.0,0.0,0.03,0.26
183,0.333333333333,0.0,0.0,0.0,0.666666666667
184,0.0292307692308,0.0,0.0,0.853076923077,0.117692307692
185,0.647222222222,0.0,0.01,0.221666666667,0.121111111111
186,0.05,0.0,0.02,0.73,0.2
187,0.11,0.02,0.07,0.02,0.78
188,0.190220930233,0.0,0.03,0.330043340381,0.449735729387
189,0.585,0.0,0.0,0.01,0.405
190,0.68323943662,0.0,0.01,0.25676056338,0.05
191,0.08,0.0,0.0,0.85,0.07
192,0.0,0.0,0.0,0.666666666667,0.333333333333
193,0.3,0.0,0.04,0.12,0.54
194,0.251142857143,0.0,0.07,0.07,0.608857142857
195,0.97,0.0,0.0,0.01,0.02
196,0.6,0.0,0.0,0.0,0.4
197,1.0,0.0,0.0,0.0,0.0
198,0.571428571429,0.0,0.0,0.357142857143,0.0714285714286
199,0.5,0.0,0.0,0.5,0.0
200,0.458333333333,0.0,0.0,0.125,0.416666666667
201,0.0,0.07,0.01,0.0,0.92
202,0.18,0.0,0.06,0.435,0.325
203,0.705,0.0,0.0,0.255,0.04
204,0.15,0.15,0.69,0.01,0.0
205,0.0,0.0,0.0,1.0,0.0
206,0.0681818181818,0.01,0.02,0.300909090909,0.600909090909
207,0.244131868132,0.0,0.01,0.438139194139,0.307728937729
208,0.09,0.0,0.02,0.79,0.1
209,0.134774011299,0.0,0.01,0.371881355932,0.483344632768
210,0.237916666667,0.0,0.06,0.463333333333,0.23875
211,0.05,0.01,0.05,0.01,0.88
212,0.32,0.0,0.0,0.47,0.21
213,0.78,0.0,0.0,0.2,0.02
214,0.75,0.0,0.0,0.0,0.25
215,0.0,0.0,0.0,0.01,0.99
216,0.03,0.0,0.0,0.13,0.84
217,0.285714285714,0.0,0.0,0.0,0.714285714286
218,0.371538461538,0.01,0.05,0.215769230769,0.352692307692
219,0.236979591837,0.01,0.03,0.215755102041,0.507265306122
220,0.1425,0.0,0.03,0.49125,0.33625
221,0.0214285714286,0.0,0.02,0.356071428571,0.6025
222,0.0,0.0,0.0,0.0,1.0
223,0.285714285714,0.0,0.0,0.0,0.714285714286
224,0.666666666667,0.0,0.0,0.0,0.333333333333
225,0.1,0.0,0.01,0.77,0.12
226,0.821666666667,0.0,0.0,0.045,0.133333333333
227,0.0825,0.0,0.02,0.0542857142857,0.843214285714
228,0.09,0.3,0.3,0.01,0.3
229,0.414090909091,0.01,0.01,0.350454545455,0.215454545455
230,0.08,0.0,0.0,0.01,0.91
231,0.81,0.0,0.01,0.16,0.02
232,0.92,0.0,0.01,0.0,0.07
233,0.11,0.02,0.02,0.02,0.83
234,0.0025,0.0,0.07,0.405,0.5225
235,0.332666666667,0.0,0.07,0.464,0.133333333333
236,0.666666666667,0.0,0.0,0.0,0.333333333333
237,0.333333333333,0.0,0.0,0.666666666667,0.0
238,0.07375,0.01,0.11,0.03,0.77625
239,1.0,0.0,0.0,0.0,0.0
240,1.0,0.0,0.0,0.0,0.0
241,0.75,0.0,0.0,0.25,0.0
242,0.127916666667,0.0,0.01,0.489583333333,0.3725
243,0.958333333333,0.0,0.0,0.0,0.0416666666667
244,0.01,0.0,0.0,0.0566666666667,0.933333333333
245,0.211782945736,0.0,0.02,0.53226873385,0.235948320413
246,0.25,0.0,0.0,0.62,0.13
247,0.0423076923077,0.02,0.86,0.0241025641026,0.0535897435897
248,0.371538461538,0.01,0.05,0.215769230769,0.352692307692
249,0.0,0.0,0.0,0.0,1.0
250,0.785,0.03,0.0,0.015,0.17
251,0.0,0.0,0.0,0.0,1.0
252,0.19,0.0,0.0,0.668333333333,0.141666666667
253,0.13,0.01,0.06,0.02,0.78
254,0.197047619048,0.0,0.02,0.529952380952,0.253
255,0.05,0.0,0.01,0.02,0.92
256,0.3440995671,0.0,0.0,0.335813852814,0.320086580087
257,0.256052631579,0.0,0.12,0.0742105263158,0.549736842105
258,0.42,0.0,0.05,0.18,0.35
259,0.04,0.0,0.0,0.06,0.9
260,0.943333333333,0.0,0.0,0.0233333333333,0.0333333333333
261,0.778333333333,0.0,0.0,0.0966666666667,0.125
262,0.530444444444,0.0,0.02,0.399444444444,0.0501111111111
263,1.0,0.0,0.0,0.0,0.0
264,0.101666666667,0.0,0.03,0.365,0.503333333333
265,0.245,0.0,0.01,0.605,0.14
266,0.24,0.0,0.03,0.505,0.225
267,0.0,0.0,0.0,0.0,1.0
268,0.01,0.0,0.08,0.08,0.83
269,0.0,0.0,0.0,0.0,1.0
270,0.16,0.14,0.58,0.07,0.05
271,0.215,0.02,0.09,0.12,0.555
272,0.35,0.0,0.03,0.1,0.52
273,0.313461538462,0.02,0.04,0.245788461538,0.38075
274,0.06,0.0,0.1,0.19,0.65
275,0.313333333333,0.0,0.07,0.23,0.386666666667
276,0.01,0.0,0.06,0.11,0.82
277,0.01,0.01,0.07,0.03,0.88
278,0.0,0.0,0.0,0.0,1.0
279,0.687833333333,0.0,0.01,0.131,0.171166666667
280,0.0,0.0,0.0,0.2,0.8
281,0.362777777778,0.01,0.06,0.266805555556,0.300416666667
282,0.045,0.0,0.04,0.495,0.42
283,0.01,0.0,0.0,0.03,0.96
284,0.79,0.0,0.0,0.03,0.18
285,0.205,0.0,0.01,0.5,0.285
286,0.250713178295,0.0,0.04,0.487640826873,0.221645994832
287,0.0466666666667,0.02,0.07,0.07,0.793333333333
288,0.0,0.01,0.05,0.0,0.94
289,0.44,0.0,0.0,0.31,0.25
290,0.531666666667,0.0,0.02,0.325,0.123333333333
291,0.733333333333,0.0,0.01,0.04,0.216666666667
292,0.82125,0.0,0.01,0.11,0.05875
293,1.0,0.0,0.0,0.0,0.0
294,0.18,0.0,0.09,0.4,0.33
295,0.04,0.02,0.91,0.03,0.0
296,0.02,0.045,0.775,0.0,0.16
297,0.2,0.0,0.01,0.596666666667,0.193333333333
298,0.01,0.0,0.09,0.05,0.85
299,1.0,0.0,0.0,0.0,0.0
300,0.152542372881,0.0,0.0,0.305084745763,0.542372881356
301,0.22,0.03,0.75,0.0,0.0
302,0.975362318841,0.0,0.0,0.02,0.00463768115942
303,0.946787878788,0.0,0.0,0.032,0.0212121212121
304,0.136363636364,0.0,0.0,0.681818181818,0.181818181818
305,0.0816666666667,0.0,0.03,0.145,0.743333333333
306,0.53,0.0,0.05,0.39,0.03
307,0.378125,0.02,0.02,0.55,0.031875
308,0.450440251572,0.0,0.03,0.133018867925,0.386540880503
309,0.565,0.0,0.01,0.17,0.255
310,0.0,0.0,0.0,0.0,1.0
311,0.166666666667,0.0,0.0,0.166666666667,0.666666666667
312,0.836,0.0,0.04,0.07,0.054
313,0.07,0.01,0.03,0.01,0.88
314,0.15675,0.0,0.03,0.45325,0.36
315,0.0,0.0,0.0,0.0,1.0
316,0.5,0.0,0.0,0.5,0.0
317,0.361666666667,0.0,0.06,0.493333333333,0.085
318,0.86,0.0,0.0,0.03,0.11
319,0.0,0.0,0.0,0.0,1.0
320,1.0,0.0,0.0,0.0,0.0
321,0.451627906977,0.0,0.01,0.247984496124,0.290387596899
322,0.0,0.0,0.0,0.0,1.0
323,0.0,0.0,0.0,0.0,1.0
324,0.8,0.0,0.02,0.06,0.12
325,0.8325,0.0,0.01,0.08625,0.07125
326,0.8835,0.0,0.02,0.06025,0.03625
327,0.88375,0.0,0.0,0.04,0.07625
328,1.0,0.0,0.0,0.0,0.0
329,0.5,0.0,0.0,0.5,0.0
330,0.04,0.0,0.01,0.343333333333,0.606666666667
331,0.385,0.0,0.04,0.485,0.09
332,0.0,0.05,0.05,0.06,0.84
333,0.949367088608,0.0,0.0,0.0506329113924,0.0
334,0.644285714286,0.0,0.06,0.07,0.225714285714
335,0.09,0.0,0.0,0.0,0.91
336,0.801821428571,0.0,0.03,0.0930793650794,0.0750992063492
337,0.0,0.0,0.0,0.0,1.0
338,0.6425,0.0,0.0,0.195,0.1625
339,0.22,0.0,0.02,0.11,0.65
340,0.234707833047,0.0,0.02,0.477057175529,0.268234991424
341,0.1,0.0,0.0,0.0,0.9
342,0.608695652174,0.0,0.0,0.0,0.391304347826
343,0.01,0.0,0.11,0.06,0.82
344,0.285714285714,0.0,0.0,0.714285714286,0.0
345,0.813214285714,0.0,0.02,0.0573214285714,0.109464285714
346,0.211782945736,0.0,0.02,0.53226873385,0.235948320413
347,0.435,0.0,0.0,0.43,0.135
348,0.111111111111,0.0,0.0,0.0,0.888888888889
349,0.19,0.0,0.06,0.67,0.08
350,0.345,0.0,0.07,0.24,0.345
351,0.39,0.0,0.0,0.36,0.25
352,0.0,0.0,0.0,0.0,1.0
353,0.31,0.0,0.07,0.51,0.11
354,0.466666666667,0.01,0.02,0.17,0.333333333333
355,0.715,0.0,0.0,0.1325,0.1525
356,0.05,0.01,0.03,0.0,0.91
357,0.26,0.0,0.06,0.07,0.61
358,0.77,0.0,0.0,0.0,0.23
359,0.258064516129,0.0,0.0,0.0,0.741935483871
360,0.78,0.0,0.01,0.01,0.2
361,0.613333333333,0.01,0.01,0.04,0.326666666667
362,0.01,0.01,0.07,0.239,0.671
363,0.0225,0.07,0.84,0.02625,0.04125
364,0.51,0.03,0.03,0.09,0.34
365,0.333333333333,0.0,0.0,0.15,0.516666666667
366,0.09,0.01,0.14,0.07,0.69
367,0.15,0.0,0.0,0.07,0.78
368,0.045,0.0,0.11,0.175,0.67
369,0.0125,0.0,0.14,0.188333333333,0.659166666667
370,0.410833333333,0.0,0.03,0.196666666667,0.3625
371,0.333333333333,0.0,0.0,0.333333333333,0.333333333333
372,0.73,0.0,0.05,0.0,0.22
373,1.0,0.0,0.0,0.0,0.0
374,0.01,0.02,0.92,0.05,0.0
375,0.01,0.0,0.03,0.0,0.96
376,0.375,0.0,0.0,0.125,0.5
377,0.236979591837,0.01,0.03,0.215755102041,0.507265306122
378,0.428571428571,0.0,0.0,0.571428571429,0.0
379,1.0,0.0,0.0,0.0,0.0
380,0.146,0.0,0.08,0.1375,0.6365
381,1.0,0.0,0.0,0.0,0.0
382,0.0,0.0,0.02,0.02,0.96
383,0.13,0.02,0.05,0.0,0.8
384,0.0,0.0,0.0,0.0,1.0
385,0.31,0.0,0.0,0.19,0.5
386,0.01,0.0,0.9,0.09,0.0
387,0.0,0.02,0.02,0.01,0.95
388,0.61,0.0,0.0,0.3,0.09
389,0.85,0.0,0.0,0.025,0.125
390,0.844682539683,0.0,0.01,0.0300793650794,0.115238095238
391,0.0507692307692,0.0,0.01,0.826923076923,0.112307692308
392,0.0,0.0,0.0,0.0,1.0
393,0.977028985507,0.0,0.0,0.01,0.0129710144928
394,0.08,0.0,0.01,0.12,0.79
395,0.2625,0.0,0.01,0.525,0.2025
396,0.06,0.05,0.83,0.06,0.0
397,0.34,0.0,0.02,0.54,0.1
398,0.636363636364,0.0,0.0,0.0,0.363636363636
399,1.0,0.0,0.0,0.0,0.0
400,0.635,0.0,0.0,0.105,0.26
401,0.3625,0.01,0.05,0.0375,0.54
402,0.69,0.0,0.02,0.18,0.11
403,0.375,0.0,0.0,0.625,0.0
404,0.0,0.05,0.04,0.01,0.9
405,0.65,0.01,0.05,0.1,0.19
406,0.151515151515,0.0,0.0,0.606060606061,0.242424242424
407,0.742,0.0,0.01,0.0733333333333,0.174666666667
408,0.21,0.0,0.02,0.715,0.055
409,0.7,0.0,0.0,0.0,0.3
410,0.01,0.01,0.02,0.04,0.92
411,0.0,0.0,0.0,0.0,1.0
412,0.91,0.0,0.03,0.04,0.02
413,0.579523809524,0.0,0.01,0.292142857143,0.118333333333
414,0.782321428571,0.0,0.0,0.0900793650794,0.127599206349
415,0.29,0.0,0.0,0.35,0.36
416,0.98,0.0,0.0,0.0,0.02
417,0.05,0.07,0.79,0.09,0.0
418,0.134774011299,0.0,0.01,0.371881355932,0.483344632768
419,0.263043478261,0.07,0.63,0.03,0.00695652173913
420,0.085,0.09,0.7,0.06,0.065
421,0.77,0.0,0.03,0.18,0.02
422,0.01,0.0,0.17,0.065,0.755
423,0.07,0.03,0.08,0.06,0.76
424,1.0,0.0,0.0,0.0,0.0
425,0.112857142857,0.02,0.04,0.295714285714,0.531428571429
426,0.01,0.0,0.08,0.07,0.84
427,0.895,0.0,0.01,0.03,0.065
428,0.145,0.01,0.02,0.03,0.795
429,0.26,0.0,0.0,0.315,0.425
430,0.0,0.0,0.0,0.0,1.0
431,0.344857142857,0.0,0.05,0.08,0.525142857143
432,0.0745,0.0,0.0,0.6855,0.24
433,0.36,0.01,0.02,0.285,0.325
434,0.35,0.0,0.04,0.53,0.08
435,0.0,0.0,0.0,0.0,1.0
436,0.0,0.0,0.0,0.0,1.0
437,0.461538461538,0.0,0.0,0.0,0.538461538462
438,0.190220930233,0.0,0.03,0.330043340381,0.449735729387
439,0.01,0.18625,0.73375,0.0,0.07
440,0.704230769231,0.0,0.0,0.03,0.265769230769
441,0.01,0.02,0.02,0.423333333333,0.526666666667
442,0.54,0.0,0.01,0.095,0.355
443,0.821666666667,0.0,0.0,0.0533333333333,0.125
444,0.16,0.0,0.0,0.825,0.015
445,0.369166666667,0.0,0.05,0.409166666667,0.171666666667
446,0.526666666667,0.0,0.0,0.361666666667,0.111666666667
447,0.45303030303,0.01,0.01,0.163333333333,0.363636363636
448,0.137254901961,0.0,0.0,0.0,0.862745098039
449,0.79,0.01,0.01,0.03,0.16
450,0.12,0.04,0.55,0.0125,0.2775
451,0.01,0.0,0.0,0.0,0.99
452,0.48,0.0,0.03,0.45,0.04
453,0.555,0.0,0.03,0.381666666667,0.0333333333333
454,0.05,0.0,0.17,0.1,0.68
455,0.464260869565,0.0,0.01,0.407956521739,0.117782608696
456,0.75,0.0,0.0,0.25,0.0
457,0.84,0.0,0.0,0.16,0.0
458,0.0,0.0,1.0,0.0,0.0
459,1.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,1.0
461,0.344,0.0,0.0,0.636,0.02
462,0.205,0.0,0.01,0.5,0.285
463,0.0,0.0,0.0,0.0,1.0
464,0.0,0.0,0.92,0.04,0.04
465,0.333333333333,0.0,0.0,0.666666666667,0.0
466,0.325,0.0,0.0,0.55,0.125
467,0.0,0.0,0.06,0.1,0.84
468,0.495,0.0,0.04,0.425,0.04
469,0.333333333333,0.0,0.0,0.533333333333,0.133333333333
470,0.46,0.0,0.0,0.17,0.37
471,0.07,0.0,0.02,0.07,0.84
472,0.01,0.0,0.08,0.16,0.75
473,0.7675,0.0,0.0,0.0075,0.225
474,0.234707833047,0.0,0.02,0.477057175529,0.268234991424
475,0.015652173913,0.02,0.84,0.120869565217,0.00347826086957
476,0.9,0.0,0.0,0.04,0.06
477,0.0,0.0,0.0,0.0,1.0
478,0.416666666667,0.0,0.0,0.583333333333,0.0
479,0.05,0.0,0.01,0.08,0.86
480,0.93,0.01,0.0,0.01,0.05
481,0.0,0.0,0.05,0.33,0.62
482,0.11,0.0,0.0,0.64,0.25
483,0.212,0.0,0.03,0.479333333333,0.278666666667
484,0.0,0.01,0.06,0.03,0.9
485,0.341666666667,0.01,0.06,0.375,0.213333333333
486,0.0110526315789,0.0,0.01,0.375526315789,0.603421052632
487,0.84,0.0,0.02,0.09,0.05
488,0.5,0.0,0.0,0.39125,0.10875
489,0.02,0.01,0.15,0.08,0.74
490,0.0,0.0,0.0,0.0,1.0
491,0.02,0.01,0.13,0.1,0.74
492,0.0,0.01,0.1,0.196805555556,0.693194444444
493,0.666666666667,0.0,0.0,0.0,0.333333333333
494,0.333333333333,0.0,0.0,0.619047619048,0.047619047619
495,0.0,0.0,0.0,0.0,1.0
496,0.332121212121,0.0,0.12,0.257878787879,0.29
497,0.4,0.0,0.0,0.08,0.52
498,0.454545454545,0.0,0.0,0.477272727273,0.0681818181818
499,0.806666666667,0.0,0.01,0.123333333333,0.06
500,0.27,0.0,0.0,0.55,0.18
501,1.0,0.0,0.0,0.0,0.0
502,0.76,0.0,0.0,0.24,0.0
503,0.8025,0.0,0.01,0.03875,0.14875
504,1.0,0.0,0.0,0.0,0.0
505,0.147857142857,0.01,0.01,0.632380952381,0.199761904762
506,0.0,0.0,0.0,1.0,0.0
507,0.14,0.0,0.01,0.546964285714,0.303035714286
508,0.190220930233,0.0,0.03,0.330043340381,0.449735729387
509,0.7875,0.01,0.01,0.14,0.0525
510,0.961538461538,0.0,0.0,0.0192307692308,0.0192307692308
511,0.7,0.0,0.02,0.06,0.22
512,0.015,0.0,0.05,0.845,0.09
513,0.39825,0.0,0.0,0.123,0.47875
514,0.111111111111,0.0,0.0,0.0,0.888888888889
515,0.425,0.0,0.0,0.46,0.115
516,0.475,0.0,0.02,0.305,0.2
517,0.315,0.02,0.02,0.125,0.52
518,0.515,0.0,0.09,0.075,0.32
519,0.0,0.0,0.01,0.01,0.98
520,0.09,0.01,0.17,0.12,0.61
521,0.470909090909,0.0,0.0,0.297727272727,0.231363636364
522,0.5,0.0,0.0,0.0,0.5
523,0.27,0.06,0.62,0.01,0.04
524,0.58,0.0,0.05,0.13,0.24
525,0.666666666667,0.0,0.0,0.0,0.333333333333
526,0.01,0.08,0.87,0.03,0.01
527,0.325,0.0,0.0,0.55,0.125
528,0.07,0.0,0.0,0.48,0.45
529,0.0,0.0,0.0,0.0,1.0
530,1.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0,1.0
532,0.333333333333,0.0,0.0,0.619047619048,0.047619047619
533,0.76,0.01,0.04,0.09,0.1
534,0.795,0.0,0.02,0.17,0.015
535,0.0,0.0,0.0,0.0,1.0
536,0.693333333333,0.0,0.04,0.15,0.116666666667
537,0.87,0.0,0.0,0.13,0.0
538,0.165789473684,0.0,0.03,0.106842105263,0.697368421053
539,0.0,0.01,0.89,0.05,0.05
540,0.01,0.0,0.84,0.08,0.07
541,0.07,0.01,0.0,0.0228571428571,0.897142857143
542,0.02,0.04,0.02,0.01,0.91
543,0.155158730159,0.1,0.73,0.00134920634921,0.0134920634921
544,0.05,0.02,0.08,0.13,0.72
545,0.0,0.0,0.0,0.0,1.0
546,0.3475,0.0,0.02,0.6025,0.03
547,0.0,0.0,0.0,0.0,1.0
548,1.0,0.0,0.0,0.0,0.0
549,0.01,0.01,0.04,0.15,0.79
550,0.0,0.0,0.0,0.0,1.0
551,0.89,0.0,0.0,0.0,0.11
552,0.525658536585,0.0,0.02,0.212317073171,0.242024390244
553,0.226052631579,0.0,0.03,0.250789473684,0.493157894737
554,0.3,0.04,0.64,0.0,0.02
555,0.02,0.0,0.07,0.03,0.88
556,0.51,0.0,0.0,0.06,0.43
557,0.11,0.0,0.0,0.69,0.2
558,0.76,0.0,0.04,0.17,0.03
559,0.705333333333,0.0,0.05,0.16,0.0846666666667
