ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
105,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
106,1.0,0.0,0.0677149045316,0.448680396846,0.193948567382
107,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
108,0.102380654612,0.0,1.0,0.883147194563,0.305203844919
109,1.0,0.0,0.0744213781477,0.246124196877,0.176149361085
110,0.0,1.0,0.212601675687,0.696033199051,0.265481907884
111,0.839042566708,0.0,0.0455951548444,1.0,0.159337332117
112,1.0,0.0,0.0677149045316,0.448680396846,0.193948567382
113,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
114,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
115,0.0408537084279,0.010973348379,0.557560156852,0.0,1.0
116,1.0,0.0,0.0284226592955,0.563366404264,0.381676980215
117,1.0,0.0,0.0386937676476,0.37826609914,0.220290980813
118,0.244325251293,0.0,0.975626035565,1.0,0.736228675282
119,0.0,0.066693437103,0.760331518894,1.0,0.118507446182
120,0.0724583632984,0.285041931074,1.0,0.0,0.141595099383
121,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
122,1.0,0.0,0.0414818354674,0.0942347238675,0.193899777813
123,1.0,0.0,0.0764882238598,0.163865800678,0.310314459878
124,0.0448159814131,0.0623684536252,0.679462684004,0.0,1.0
125,0.0296101357033,0.0,0.986481024366,0.0566254995283,1.0
126,1.0,0.0,0.0677149045316,0.448680396846,0.193948567382
127,0.0,0.324839673805,1.0,0.0439270798409,0.379902981533
128,1.0,0.178600765142,0.0,0.0250479966903,0.25571905593
129,1.0,0.0,0.0746170990109,0.21908952682,0.132434637213
130,1.0,0.0,0.0746170990109,0.21908952682,0.132434637213
131,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
132,1.0,0.0,0.0746170990109,0.21908952682,0.132434637213
133,1.0,0.0470538710775,0.31925446672,0.0,0.598540084656
134,0.273497703537,0.0,0.348327765169,1.0,0.442193018793
135,1.0,0.102548641362,0.0,0.668978946164,0.703207432398
136,0.500915023451,0.0,0.271596331704,1.0,0.136265590982
137,1.0,0.0,0.0889564111302,0.790595555101,0.810131031292
138,0.149667035418,0.462068864831,0.53774676226,0.0,1.0
139,0.664030162854,0.0,0.0659184015064,1.0,0.32209571883
140,0.481577736577,0.0,0.116400124527,1.0,0.496596411324
141,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
142,0.0523947815747,1.0,0.185398152879,0.0,0.69180746007
143,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
144,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
145,1.0,0.0,0.231379431143,0.706959125578,0.492570125083
146,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
147,0.0,0.822715829198,0.805582197859,1.0,0.441806939545
148,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
149,0.0408537084279,0.010973348379,0.557560156852,0.0,1.0
150,0.0,1.0,0.70710785639,0.0890404807398,0.891343878067
151,0.00132714061927,0.143502047672,1.0,0.0,0.590866972625
152,0.0,0.0733496175244,1.0,0.0542725573014,0.285354769461
153,1.0,0.0,0.219061628716,0.754176054759,0.742897067923
154,0.178560956113,0.0,1.0,0.829577032313,0.5896511809
155,1.0,0.0,0.157901251921,0.115742570963,0.45902500526
156,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
157,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
158,0.0632495364201,0.86992395136,0.571773872832,0.0,1.0
159,0.52794520373,0.0,0.230502070467,0.858174630043,1.0
160,0.614495199507,0.0,0.114447472926,1.0,0.346219578394
161,0.445186676708,0.0,0.179592933282,1.0,0.19210691009
162,1.0,0.0,0.162411890757,0.978459720345,0.739824874343
163,0.0,0.778128224589,0.9243693322,0.03017205889,1.0
164,1.0,0.0,0.0109676389053,0.0571299524975,0.177267425275
165,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
166,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
167,1.0,0.0,0.0604758447318,0.608168571797,0.218853680445
168,0.664030162854,0.0,0.0659184015064,1.0,0.32209571883
169,1.0,0.0,0.0819904787776,0.725903681204,0.0755289640126
170,1.0,0.0,0.162411890757,0.978459720345,0.739824874343
171,0.0169782250083,0.0,1.0,0.0506235211315,0.544960555971
172,0.445186676708,0.0,0.179592933282,1.0,0.19210691009
173,0.500915023451,0.0,0.271596331704,1.0,0.136265590982
174,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
175,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
176,0.115206742234,1.0,0.0,0.0806358716378,0.57863549478
177,0.200845289599,0.0,0.822426404107,1.0,0.156531814292
178,1.0,0.0,0.0746170990109,0.21908952682,0.132434637213
179,1.0,0.0,0.651469145842,0.502397289773,0.328938230029
180,0.0888994836683,0.171794640011,0.514516514044,0.0,1.0
181,0.0320197708705,0.0537644118586,0.964672631354,0.0,1.0
182,0.652080839826,1.0,0.0997763228811,0.0,0.288555055313
183,1.0,0.0,0.162411890757,0.978459720345,0.739824874343
184,0.130343896816,0.0,0.48585995587,0.814439121431,1.0
185,0.839042566708,0.0,0.0455951548444,1.0,0.159337332117
186,0.401463031482,0.0,0.21012943964,1.0,0.443974452758
187,0.132111575614,0.0,0.699948915103,0.0791354087443,1.0
188,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
189,1.0,0.0,0.219061628716,0.754176054759,0.742897067923
190,1.0,0.0,0.160315473771,0.61070753701,0.143233149634
191,0.500915023451,0.0,0.271596331704,1.0,0.136265590982
192,0.664030162854,0.0,0.0659184015064,1.0,0.32209571883
193,0.160843219235,0.0,0.273168115492,0.634488242734,1.0
194,1.0,0.0,0.310250678798,0.216949260338,0.756335970863
195,1.0,0.0,0.0386937676476,0.37826609914,0.220290980813
196,1.0,0.0,0.0900681155515,0.250902617533,0.656323700919
197,1.0,0.0,0.160315473771,0.61070753701,0.143233149634
198,1.0,0.0,0.0677149045316,0.448680396846,0.193948567382
199,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
200,1.0,0.0,0.0284226592955,0.563366404264,0.381676980215
201,0.0318154164933,0.102235294886,0.68485443921,0.0,1.0
202,0.52794520373,0.0,0.230502070467,0.858174630043,1.0
203,1.0,0.0,0.0819904787776,0.725903681204,0.0755289640126
204,1.0,0.0,0.598545092368,0.687347226955,0.0933094102778
205,0.195832248617,0.0,1.0,0.86182742611,0.262766548666
206,0.52794520373,0.0,0.230502070467,0.858174630043,1.0
207,1.0,0.0,0.136526286908,0.6625519342,0.315746235933
208,0.172936209607,0.0,1.0,0.868573448648,0.238427131506
209,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
210,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
211,0.0408537084279,0.010973348379,0.557560156852,0.0,1.0
212,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
213,0.787715186858,0.0,0.199193127169,1.0,0.224529983376
214,1.0,0.0,0.157901251921,0.115742570963,0.45902500526
215,0.0341861422983,0.105600141933,0.579451373128,0.0,1.0
216,0.870994517489,0.0,1.0,0.953952266269,0.433119842333
217,1.0,0.0971625049365,0.164212305545,0.0,0.333494637215
218,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
219,1.0,0.0,0.162411890757,0.978459720345,0.739824874343
220,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
221,0.149900961963,0.0,1.0,0.844031508961,0.57750317917
222,0.0139124429892,0.306212595359,0.775291584341,0.0,1.0
223,0.0,1.0,0.0931801378692,0.00319612303459,0.171063935874
224,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
225,0.0516646115181,0.0,1.0,0.62410046648,0.117715805303
226,0.445186676708,0.0,0.179592933282,1.0,0.19210691009
227,0.0641618653966,0.00883191208105,0.597638110543,0.0,1.0
228,0.0,0.386159711245,1.0,0.168426334775,0.894485290469
229,0.614495199507,0.0,0.114447472926,1.0,0.346219578394
230,0.067692763511,0.286020196817,0.449316107728,0.0,1.0
231,1.0,0.0,0.0596757650754,0.133277501041,0.08211229661
232,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
233,0.123944882982,0.393671411075,0.754622554797,0.0,1.0
234,0.100672806904,0.0,1.0,0.663722465584,0.316694748595
235,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
236,1.0,0.0,0.0900681155515,0.250902617533,0.656323700919
237,0.614495199507,0.0,0.114447472926,1.0,0.346219578394
238,0.0351813972979,0.0,0.643683327304,0.0576855556422,1.0
239,1.0,0.0,0.0935623946921,0.454039732549,0.0768865442371
240,1.0,0.0971625049365,0.164212305545,0.0,0.333494637215
241,1.0,0.0,0.12532048219,0.173327149535,0.143936704613
242,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
243,1.0,0.0306649154616,0.11539622424,0.0,0.198542709185
244,0.926647141371,0.0,0.0940656065102,1.0,0.576862063825
245,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
246,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
247,1.0,0.0,0.0764882238598,0.163865800678,0.310314459878
248,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
249,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
250,1.0,0.0,0.0414818354674,0.0942347238675,0.193899777813
251,0.0351813972979,0.0,0.643683327304,0.0576855556422,1.0
252,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
253,0.0190174868334,0.0535591066512,0.876324523992,0.0,1.0
254,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
255,0.207399314624,0.351544953048,0.491605005724,0.0,1.0
256,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
257,0.328069847766,0.0,1.0,0.674816320205,0.745682926724
258,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
259,0.202942124937,0.0,0.595458157216,1.0,0.291965697772
260,1.0,0.0,0.22925402639,0.15332908023,0.434580412709
261,1.0,0.0,0.15950255574,0.923217161483,0.442388905468
262,1.0,0.0,0.0386937676476,0.37826609914,0.220290980813
263,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
264,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
265,0.664030162854,0.0,0.0659184015064,1.0,0.32209571883
266,0.0,0.822715829198,0.805582197859,1.0,0.441806939545
267,0.0296101357033,0.0,0.986481024366,0.0566254995283,1.0
268,0.0341861422983,0.105600141933,0.579451373128,0.0,1.0
269,0.0189878751489,0.0870463458143,0.627721759083,0.0,1.0
270,1.0,0.0310193080432,0.0,0.21549338112,0.315819446252
271,0.0190174868334,0.0535591066512,0.876324523992,0.0,1.0
272,0.0,0.324839673805,1.0,0.0439270798409,0.379902981533
273,0.115158854457,0.0,0.68082711279,0.821401642624,1.0
274,0.434600545987,0.0,1.0,0.707054069864,0.626109491229
275,0.41835300161,0.443709959805,1.0,0.0,0.385297509125
276,0.0169782250083,0.0,1.0,0.0506235211315,0.544960555971
277,0.0318154164933,0.102235294886,0.68485443921,0.0,1.0
278,0.0,0.0553045201506,1.0,0.0709692901746,0.511447013887
279,1.0,0.391400881758,0.0,0.990310077986,0.942488071086
280,0.177890019081,1.0,0.0,0.0652049434023,0.91559889337
281,0.664030162854,0.0,0.0659184015064,1.0,0.32209571883
282,0.305430129174,0.0,0.222026511915,1.0,0.461264065079
283,0.0351813972979,0.0,0.643683327304,0.0576855556422,1.0
284,1.0,0.0,0.0231359199392,0.13899527078,0.40383118864
285,0.202942124937,0.0,0.595458157216,1.0,0.291965697772
286,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
287,0.0468387163984,0.193309449146,0.516293909795,0.0,1.0
288,0.0320197708705,0.0537644118586,0.964672631354,0.0,1.0
289,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
290,0.614495199507,0.0,0.114447472926,1.0,0.346219578394
291,1.0,0.0285949418599,0.222011532111,0.0,0.267633473907
292,1.0,0.0,0.0432937517198,0.0915212651898,0.0647997538059
293,1.0,0.0,0.271800569935,0.00318366083225,0.609315827082
294,0.0,0.0281955572379,1.0,0.280353265242,0.324923147572
295,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
296,0.0163747138685,0.0,0.708882927434,0.0131277882533,1.0
297,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
298,0.0,0.124911138727,0.78399991087,0.0604534260971,1.0
299,0.839042566708,0.0,0.0455951548444,1.0,0.159337332117
300,0.541143836472,0.0,0.372058281969,0.945018471499,1.0
301,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
302,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
303,1.0,0.0,0.0414818354674,0.0942347238675,0.193899777813
304,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
305,0.00540087347763,0.0,1.0,0.144008240272,0.246292541185
306,0.653063721886,0.0141470029624,0.397736153718,1.0,0.0
307,1.0,0.0,0.0746170990109,0.21908952682,0.132434637213
308,0.926647141371,0.0,0.0940656065102,1.0,0.576862063825
309,1.0,0.0,0.0391631506085,0.377274819683,0.24495913562
310,0.0,0.770776540978,0.228480310352,0.116006645507,1.0
311,0.541143836472,0.0,0.372058281969,0.945018471499,1.0
312,1.0,0.0127727469782,0.180208412733,0.0,0.384839213352
313,0.0641618653966,0.00883191208105,0.597638110543,0.0,1.0
314,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
315,0.227631877578,1.0,0.0136210912038,0.0,0.404606513078
316,0.839042566708,0.0,0.0455951548444,1.0,0.159337332117
317,0.417503494544,0.0,0.199965253344,1.0,0.149904744679
318,1.0,0.0,0.22925402639,0.15332908023,0.434580412709
319,0.132111575614,0.0,0.699948915103,0.0791354087443,1.0
320,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
321,0.739379984489,0.0,0.600862813083,1.0,0.643255306233
322,0.0448159814131,0.0623684536252,0.679462684004,0.0,1.0
323,0.0,0.880335044474,0.728005747104,0.00455071657047,1.0
324,1.0,0.0310193080432,0.0,0.21549338112,0.315819446252
325,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
326,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
327,1.0,0.0,0.15950255574,0.923217161483,0.442388905468
328,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
329,1.0,0.0,0.136526286908,0.6625519342,0.315746235933
330,0.00117009177972,0.0,0.600223964804,1.0,0.616910186232
331,0.167344934822,0.0,0.870912506314,1.0,0.337298776334
332,0.0408537084279,0.010973348379,0.557560156852,0.0,1.0
333,1.0,0.0,0.0746170990109,0.21908952682,0.132434637213
334,1.0,0.0,0.310250678798,0.216949260338,0.756335970863
335,0.0,0.124911138727,0.78399991087,0.0604534260971,1.0
336,1.0,0.0,0.0764882238598,0.163865800678,0.310314459878
337,0.0,0.128657067851,1.0,0.0571520829868,0.454326748799
338,1.0,0.0,0.15950255574,0.923217161483,0.442388905468
339,0.0,0.256672024997,1.0,0.185183483469,0.662737115634
340,0.445186676708,0.0,0.179592933282,1.0,0.19210691009
341,0.246037175998,0.0,1.0,0.123724046431,0.282444923824
342,1.0,0.0,0.0764882238598,0.163865800678,0.310314459878
343,0.0,0.0139253671696,1.0,0.180235262605,0.374944839911
344,1.0,0.0,0.0677149045316,0.448680396846,0.193948567382
345,1.0,0.0,0.0414818354674,0.0942347238675,0.193899777813
346,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
347,0.614495199507,0.0,0.114447472926,1.0,0.346219578394
348,0.0,1.0,0.70710785639,0.0890404807398,0.891343878067
349,0.155323957116,0.0,0.741892954965,1.0,0.16421544591
350,0.202942124937,0.0,0.595458157216,1.0,0.291965697772
351,1.0,0.0,0.0898293653167,0.681256188512,0.392113832074
352,0.149667035418,0.462068864831,0.53774676226,0.0,1.0
353,0.490976016074,0.0,0.254440039797,1.0,0.162725570635
354,1.0,0.138806811357,0.0,0.109026533748,0.534811984496
355,1.0,0.0,0.0284226592955,0.563366404264,0.381676980215
356,0.0139124429892,0.306212595359,0.775291584341,0.0,1.0
357,1.0,0.0,0.310250678798,0.216949260338,0.756335970863
358,1.0,0.0,0.0980434989921,0.119766638123,0.463663116377
359,0.0168674283629,0.445868445277,0.082001612206,0.0,1.0
360,1.0,0.0,0.0972338298295,0.0901188585194,0.286699017251
361,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
362,0.182295886753,0.0,1.0,0.904876849095,0.986742551151
363,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
364,1.0,0.701300927583,0.0,0.202868534023,0.258853165039
365,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
366,0.0,0.465946410191,1.0,0.0644612922918,0.398995892284
367,1.0,0.0,0.1624693059,0.15720778322,0.496560924392
368,0.0,0.0535189721228,1.0,0.162748473584,0.197029668795
369,0.0169782250083,0.0,1.0,0.0506235211315,0.544960555971
370,1.0,0.0,0.0859807054931,0.082331821134,0.319482958411
371,1.0,0.0,0.219061628716,0.754176054759,0.742897067923
372,1.0,0.0,0.12532048219,0.173327149535,0.143936704613
373,1.0,0.0,0.0432937517198,0.0915212651898,0.0647997538059
374,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
375,0.0,0.880335044474,0.728005747104,0.00455071657047,1.0
376,0.445186676708,0.0,0.179592933282,1.0,0.19210691009
377,1.0,0.0,0.162411890757,0.978459720345,0.739824874343
378,1.0,0.0,0.0935623946921,0.454039732549,0.0768865442371
379,1.0,0.0,0.219061628716,0.754176054759,0.742897067923
380,0.0168674283629,0.445868445277,0.082001612206,0.0,1.0
381,1.0,0.0725812163265,0.267314449089,0.0,0.273504771973
382,0.0506211015303,0.144831373721,0.630961329697,0.0,1.0
383,0.00791866921733,1.0,0.355516138755,0.0,0.374069542975
384,0.0,0.0924319335893,1.0,0.0463648193529,0.416979753012
385,0.664030162854,0.0,0.0659184015064,1.0,0.32209571883
386,0.202942124937,0.0,0.595458157216,1.0,0.291965697772
387,0.0320197708705,0.0537644118586,0.964672631354,0.0,1.0
388,1.0,0.0,0.0677149045316,0.448680396846,0.193948567382
389,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
390,1.0,0.0,0.0764882238598,0.163865800678,0.310314459878
391,0.0267092682089,0.0,1.0,0.447555854824,0.24566493489
392,0.149667035418,0.462068864831,0.53774676226,0.0,1.0
393,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
394,0.0296101357033,0.0,0.986481024366,0.0566254995283,1.0
395,0.202942124937,0.0,0.595458157216,1.0,0.291965697772
396,0.155323957116,0.0,0.741892954965,1.0,0.16421544591
397,0.182295886753,0.0,1.0,0.904876849095,0.986742551151
398,0.177890019081,1.0,0.0,0.0652049434023,0.91559889337
399,1.0,0.0,0.117100831516,0.529371650876,0.330616373109
400,0.544930481135,1.0,0.13121564404,0.387069429276,0.0
401,1.0,0.040900790421,0.144747363341,0.0,0.368541920241
402,1.0,0.0,0.0284226592955,0.563366404264,0.381676980215
403,1.0,0.0,0.160315473771,0.61070753701,0.143233149634
404,0.0139124429892,0.306212595359,0.775291584341,0.0,1.0
405,1.0,0.0285949418599,0.222011532111,0.0,0.267633473907
406,0.411847697574,0.0,0.439572658963,1.0,0.253051566965
407,1.0,0.0,0.0900681155515,0.250902617533,0.656323700919
408,0.0,0.0768495440288,0.876100589003,1.0,0.0613534430947
409,1.0,0.0,0.0386937676476,0.37826609914,0.220290980813
410,0.0,0.880335044474,0.728005747104,0.00455071657047,1.0
411,0.160843219235,0.0,0.273168115492,0.634488242734,1.0
412,1.0,0.406539486322,0.0,0.0278548494085,0.195952948609
413,1.0,0.0,0.106114736289,0.899301592047,0.368791270579
414,1.0,0.0,0.0764882238598,0.163865800678,0.310314459878
415,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
416,1.0,0.0,0.0432937517198,0.0915212651898,0.0647997538059
417,0.837439541363,0.0,0.136370337189,1.0,0.0935534327304
418,0.337122863726,0.0,0.291176146274,1.0,0.44197022478
419,1.0,0.0,0.0466602763517,0.100828583502,0.308263071941
420,1.0,0.0,0.157901251921,0.115742570963,0.45902500526
421,1.0,0.0,0.160315473771,0.61070753701,0.143233149634
422,0.0341861422983,0.105600141933,0.579451373128,0.0,1.0
423,0.0434198999575,1.0,0.369625191812,0.0,0.384541663323
424,1.0,0.602591908408,0.0957411823618,0.0,0.212396615531
425,0.704955296556,0.0,1.0,0.644881464135,0.577125959748
426,0.0,0.388568519042,0.836743699472,0.00527818406707,1.0
427,1.0,0.0285949418599,0.222011532111,0.0,0.267633473907
428,0.220058591941,0.19627162103,0.732762781793,0.0,1.0
429,0.0,0.81434331562,0.81792288857,0.788979093893,1.0
430,0.0190174868334,0.0535591066512,0.876324523992,0.0,1.0
431,1.0,0.0,0.327647678501,0.193135195038,0.763662610762
432,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
433,1.0,0.0,0.180886383584,0.626126967112,0.414580380765
434,0.500915023451,0.0,0.271596331704,1.0,0.136265590982
435,0.0408537084279,0.010973348379,0.557560156852,0.0,1.0
436,0.067692763511,0.286020196817,0.449316107728,0.0,1.0
437,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
438,0.355792961149,0.0,0.232811833154,1.0,0.477288163242
439,0.0408537084279,0.010973348379,0.557560156852,0.0,1.0
440,1.0,0.0,0.10710291183,0.196519765653,0.654899268229
